establecimiento_id;establecimiento_nombre_comercial;establecimiento_grupo;direccion;direccion_isla_nombre;direccion_provincia_nombre;direccion_municipio;direccion_localidad;direccion_codigo_postal;longitud;latitud
B-35-2-0001256;Pitaya;Bar-Cafeteria;Calle Santiago Apóstol, 7;Fuerteventura;Palmas (Las);La Oliva;_U;35650;-14.011539;28.684665
B-35-2-0001258;B Side Café;Bar-Cafeteria;C.C. Bahia  Calma,  Local 203;Fuerteventura;Palmas (Las);Pájara;_U;35627;-14.228114;28.159209
B-35-2-0001259;The Dog And Duck Pub;Bar-Cafeteria;Suite Hotel Castillo San Jorge,  Locales 1-2;Fuerteventura;Palmas (Las);Antigua;_U;35610;-13.853492;28.399492
B-35-2-0001262;La Pedrá;Bar-Cafeteria;Francisco Fuentes, Nº 4;Fuerteventura;Palmas (Las);La Oliva;_U;35640;-13.92568;28.611183
B-35-2-0001266;L´Aperpizza;Bar-Cafeteria;Centro Comercial Plaza, Local D-2;Fuerteventura;Palmas (Las);Pájara;_U;35627;-14.230522;28.161679
B-35-2-0001267;Beach Café;Bar-Cafeteria;Marítima El Castillo,   Hotel Eurostars Salinas, Locales 17-18;Fuerteventura;Palmas (Las);Antigua;_U;35610;-13.860854;28.393387
B-35-2-0001269;El Arco;Bar-Cafeteria;Coronel González Del Hierro, 16;Fuerteventura;Palmas (Las);La Oliva;_U;35650;-13.93385;28.67912
B-35-2-0001270;Los Piratas De Costa Calma;Bar-Cafeteria;C.C. Bahia Calma,  Local 209;Fuerteventura;Palmas (Las);Pájara;_U;35627;-14.228398;28.158981
B-35-2-0001271;Café Bar Mappin;Bar-Cafeteria;C/ Teresa López, 8;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35600;-13.863956;28.502355
B-35-2-0001272;Lemon Pie;Bar-Cafeteria;C/ Diputado Manuel Velázquez Cabrera, 15;Fuerteventura;Palmas (Las);Pájara;_U;35625;-14.352948;28.050903
B-35-2-0001273;Sushie;Bar-Cafeteria;Grandes Playas, Nº 2 C.C. Cactus, Local 5;Fuerteventura;Palmas (Las);La Oliva;_U;35660;0.0;0.0
B-35-2-0001274;Twiggy'S Bar;Bar-Cafeteria;Primero De Mayo, S/N, C.C.Parque Holandés, Local 16-18;Fuerteventura;Palmas (Las);La Oliva;_U;35612;-13.838187;28.603714
B-35-2-0001275;La Taberna Del Puerto ;Bar-Cafeteria;Muelle De Corralejo, S/N;Fuerteventura;Palmas (Las);La Oliva;_U;35660;-13.866329;28.74124
B-35-2-0001277;Lemon Tree;Bar-Cafeteria;Crucero Baleares, 11;Fuerteventura;Palmas (Las);La Oliva;_U;35660;-13.869479;28.736786
B-35-2-0001278;470;Bar-Cafeteria;Calle Nuestra Señora Del Carmen, 9, Bj Izda.;Fuerteventura;Palmas (Las);Pájara;_U;35625;-14.352493;28.050603
B-35-2-0001279;Monis Schlemmerterrasse;Bar-Cafeteria;Urb. Bahía Calma, S/N Local 4;Fuerteventura;Palmas (Las);Pájara;_U;35627;-14.22727;28.16322
B-35-2-0001281;Tapa Bar;Bar-Cafeteria;San Juan Torcaz, Nº 2;Fuerteventura;Palmas (Las);Betancuria;_U;35637;-14.086895;28.394251
B-35-2-0001282;Snack Bar Palmita;Bar-Cafeteria;Playa Esmeralda,  Ch-14, Lote Nº 25;Fuerteventura;Palmas (Las);Pájara;_U;35627;0.0;0.0
B-35-2-0001283;El Faro;Bar-Cafeteria;Playa De Jandia,  Lote 8, Ch3;Fuerteventura;Palmas (Las);Pájara;_U;35625;0.0;0.0
B-35-2-0001284;El Rayon;Bar-Cafeteria;Playa De Morro Jable,  Lote 2, Ch1;Fuerteventura;Palmas (Las);Pájara;_U;35625;-14.347859;28.048556
B-35-2-0001285;Heidi;Bar-Cafeteria;Playa Matorral, S/N Lote Nº 5, Ch-2 (Avda.Del Saladar);Fuerteventura;Palmas (Las);Pájara;_U;35625;0.0;0.0
B-35-2-0001286;Aureola;Bar-Cafeteria;Playa De Costa Calma,  Ch-16, Lote Nº 28;Fuerteventura;Palmas (Las);Pájara;_U;35627;0.0;0.0
B-35-2-0001287;Pasión Pirata;Bar-Cafeteria;Playa De Jandia,  Lote 12- Ch 5;Fuerteventura;Palmas (Las);Pájara;_U;35625;0.0;0.0
B-35-2-0001288;Atalaya;Bar-Cafeteria;Playa El Butihondo,  Ch-8, Lote 16;Fuerteventura;Palmas (Las);Pájara;_U;35626;0.0;0.0
B-35-2-0001289;Tierra Dorada;Bar-Cafeteria;Playa Tierra Dorada, S/N Ch-11, Lote 19 (Barranco Mal Nombre);Fuerteventura;Palmas (Las);Pájara;_U;35626;-14.288095;28.092527
B-35-2-0001290;Panorámica El Saladar;Bar-Cafeteria;Playa De Morro Jable,  Chiringuito Ch-4, Lote 9;Fuerteventura;Palmas (Las);Pájara;_U;35625;-14.335538;28.048856
B-35-2-0001291;Horizonte;Bar-Cafeteria;Playa De Costa Calma,  Ch-17, Lote Nº 30;Fuerteventura;Palmas (Las);Pájara;_U;35627;0.0;0.0
B-35-2-0001292;Muka Muka;Bar-Cafeteria;Calle Primero De Mayo, 142;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35600;-13.857886;28.505309
B-35-2-0001293;Lobos Paradise;Bar-Cafeteria;Grandes Playas, Nº 25 Local 1 Y Local 1-1 Planta Baja;Fuerteventura;Palmas (Las);La Oliva;_U;35660;-13.865986;28.743531
B-35-2-0001294;The Trafalgar;Bar-Cafeteria;Calle Alcalde  Juan Évora Suárez, 37, C.C. Happy Center, Local 8;Fuerteventura;Palmas (Las);Antigua;_U;35610;-13.855303;28.397788
B-35-2-0001296;Arepas Llaneras Venezolanas;Bar-Cafeteria;Calle La Cruz, 19;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35600;-13.860383;28.49974
B-35-2-0001297;Hot Spot Cafe Bar;Bar-Cafeteria;Avenida Alcalde Juan Ramón Soto Morales, 3, Planta Baja, Kiosco 1;Fuerteventura;Palmas (Las);Antigua;_U;35610;-13.860833;28.400071
B-35-2-0001299;Paulita-Waku Waku;Bar-Cafeteria;Paseo La Libertad, Nº 8;Fuerteventura;Palmas (Las);Tuineje;_U;35628;-14.0489;28.32672
B-35-2-0001300;Faro Paradise;Bar-Cafeteria;Avenida Del Saladar, 15, Centro Comercial Atlántica, Local 8;Fuerteventura;Palmas (Las);Pájara;_U;35626;0.0;0.0
B-35-2-0001301;Dulce De Leche;Bar-Cafeteria;Alcalde Francisco Berriel Jordán, Nº 1 C.C. La Polca;Fuerteventura;Palmas (Las);Antigua;_U;35610;-14.012975;28.417707
B-35-2-0001302;Que Frio;Bar-Cafeteria;Ntra.Sra.Del Carmen, , Nº 36;Fuerteventura;Palmas (Las);La Oliva;_U;35660;-13.87226;28.72717
B-35-2-0001303;Seahorse;Bar-Cafeteria;C/ Fuerteventura, 8;Fuerteventura;Palmas (Las);La Oliva;_U;35650;-14.011045;28.682059
B-35-2-0001304;Restobar El Rincón;Bar-Cafeteria;Calle La Ballena, 6;Fuerteventura;Palmas (Las);La Oliva;_U;35660;-13.866496;28.740396
B-35-2-0001305;Fran Y Chemi;Bar-Cafeteria;Valle Largo, 7;Fuerteventura;Palmas (Las);Antigua;_U;35630;0.0;0.0
B-35-2-0001306;Hamburgueseria Masa Y Brisi;Bar-Cafeteria;Don Luis El Maestro, 1;Fuerteventura;Palmas (Las);Tuineje;_U;35620;-14.021677;28.217312
B-35-2-0001307;Comidas Tu Casa Ii;Bar-Cafeteria;Calle Tacha Blanca, Esquina Calle Janana, 4;Fuerteventura;Palmas (Las);Antigua;_U;35610;-13.865068;28.416791
B-35-2-0001308;Cachopan Avenida;Bar-Cafeteria;Ntra.Sra.Del Carmen, 32;Fuerteventura;Palmas (Las);La Oliva;_U;35660;-13.86478;28.74255
B-35-2-0001309;Pizzería Peter Pan;Bar-Cafeteria;C.C.Atlántico Sol,  Local 22;Fuerteventura;Palmas (Las);La Oliva;_U;35660;-13.86779;28.737837
B-35-2-0001310;Panadería Los Gallegos;Bar-Cafeteria;Almirante Lallermnand, , Nº 70;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35600;-13.850148;28.501284
B-35-2-0001312;H2o Vegan Café;Bar-Cafeteria;Calle La Milagrosa, 29;Fuerteventura;Palmas (Las);La Oliva;_U;35660;0.0;0.0
B-35-2-0001313;Janet Bar De Música Y Pinchos;Bar-Cafeteria;Calle San Miguel, 7;Fuerteventura;Palmas (Las);Pájara;_U;35625;-14.35173;28.05009
B-35-2-0001315;La Cruzada;Bar-Cafeteria;San Pío Herrera, Nº 44;Fuerteventura;Palmas (Las);Antigua;_U;35639;-13.969761;28.43156
B-35-2-0001316;El Piano De Cola;Bar-Cafeteria;Isaac Peral, 14;Fuerteventura;Palmas (Las);La Oliva;_U;35660;-13.869316;28.737817
B-35-2-0001317;Mccarthys;Bar-Cafeteria;Calle Arístides Hernández Morán, 4, Local 1a;Fuerteventura;Palmas (Las);La Oliva;_U;35660;-13.868442;28.734627
B-35-2-0001318;Cosmo Bar;Bar-Cafeteria;C/ Pizarro, 24;Fuerteventura;Palmas (Las);La Oliva;_U;35660;-13.869434;28.739814
B-35-2-0001319;Waterfall;Bar-Cafeteria;C/ La Igleasi, 20;Fuerteventura;Palmas (Las);La Oliva;_U;35660;-13.867216;28.739694
B-35-2-0001320;Ceci Café;Bar-Cafeteria;Juan Carlos I, Nº 41 B;Fuerteventura;Palmas (Las);La Oliva;_U;35660;-13.871002;28.739005
B-35-2-0001321;An Caisteal;Bar-Cafeteria;Grandes Playas, 3, C.C. Cactus, Local 2;Fuerteventura;Palmas (Las);La Oliva;_U;35660;-13.869393;28.732863
B-35-2-0001322;Bagus;Bar-Cafeteria;Calle La Gomera, 5, Edificio Marfolín, Local 11;Fuerteventura;Palmas (Las);La Oliva;_U;35650;-14.011629;28.688689
B-35-2-0001323;That´S Amore;Bar-Cafeteria;Avenida Nuestra Señora Del Carmen, 42-B;Fuerteventura;Palmas (Las);La Oliva;_U;35660;-13.868917;28.736398
B-35-2-0001325;Afrikama;Bar-Cafeteria;Muelle De Los Pescadores, Nº 21;Fuerteventura;Palmas (Las);La Oliva;_U;35650;0.0;0.0
B-35-2-0001327;Italiamo Pizza & Gelato;Bar-Cafeteria;Ntra.Sra.Del Carmen,, S/N C.C. Las Palmeras, 70, Local 14;Fuerteventura;Palmas (Las);La Oliva;_U;35660;-13.870564;28.731879
B-35-2-0001328;Davinga'S Diner;Bar-Cafeteria;Puerto De La Cebada, Nº 1 Solymar Calma;Fuerteventura;Palmas (Las);Pájara;_U;35627;-14.228707;28.164656
B-35-2-0001329;Ocean Deli;Bar-Cafeteria;Avenida De Los Lagos, 42, Edificio Marfolín, Local 1;Fuerteventura;Palmas (Las);La Oliva;_U;35650;-14.010834;28.689261
B-35-2-0001330;La Tasca De La Herbania;Bar-Cafeteria;Almirante Lallemand, 32;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35600;-13.852341;28.5005
B-35-2-0001331;O'Sole Mio;Bar-Cafeteria;Del Castillo, ,  C.C.Broncemar Beach, Locales 5, 6 Y 7;Fuerteventura;Palmas (Las);Antigua;_U;35610;-13.861844;28.39876
B-35-2-0001332;Tapas Fuerte Feria;Bar-Cafeteria;Polígono Industrial Costa De Antigua, S/N Polígono 3, Parcela 31;Fuerteventura;Palmas (Las);Antigua;_U;35610;-13.865178;28.419229
B-35-2-0001333;Buen Día;Bar-Cafeteria;Zona Industrial Costa De Antigua, Calle Tabajoste, 1, Parcela 1;Fuerteventura;Palmas (Las);Antigua;_U;35610;-14.014644;28.423541
B-35-2-0001334;Oliver;Bar-Cafeteria;Calle Alcalde Juan Évora Suárez, 102, C.C. La Cúpula, Planta Alta, Local 8;Fuerteventura;Palmas (Las);Antigua;_U;35610;-13.860349;28.398914
B-35-2-0001335;The Point ;Bar-Cafeteria;Ntra.Sra.Del Carmen, 45 Aptos.Hoplaco, Local 1, Bloque F;Fuerteventura;Palmas (Las);La Oliva;_U;35660;-13.86826;28.735381
B-35-2-0001337;Cafeteria Panaderia Granier;Bar-Cafeteria;Ntra.Sra.Del Carmen, S/N C.C.Atlántico Sol, Locales 27 Y 31;Fuerteventura;Palmas (Las);La Oliva;_U;35660;0.0;0.0
B-35-2-0001338;Heladería La Goleta;Bar-Cafeteria;Del Castillo, Nº 12;Fuerteventura;Palmas (Las);Antigua;_U;35630;0.0;0.0
B-35-2-0001339;El Faro Lounge Bar;Bar-Cafeteria;Del Castillo, Nº 12;Fuerteventura;Palmas (Las);Antigua;_U;35610;0.0;0.0
B-35-2-0001340;Go Sushi;Bar-Cafeteria;Ruperto González Negrín, 11, Local 2;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35600;-13.855998;28.499138
B-35-2-0001342;"M&Amp;M Pizzería";Bar-Cafeteria;Calle Alcalde Montesdeoca Cabrera, 13, Local B;Fuerteventura;Palmas (Las);Antigua;_U;35630;-14.014219;28.423621
B-35-2-0001343;Antonia;Bar-Cafeteria;Piedra Playa, Nº 126;Fuerteventura;Palmas (Las);Antigua;_U;35639;0.0;0.0
B-35-2-0001344;Los Amigos;Bar-Cafeteria;Pablo Picasso, Nº 22 Local 2;Fuerteventura;Palmas (Las);Antigua;_U;35610;-13.870853;28.400137
B-35-2-0001345;Isabella;Bar-Cafeteria;Sorolla, Nº 4;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35600;-13.871612;28.502135
B-35-2-0001346;Costa Norte;Bar-Cafeteria;Calle Hermanas Del Castillo, 4, Local 4;Fuerteventura;Palmas (Las);La Oliva;_U;35650;-14.00675;28.68258
B-35-2-0001347;Sin Nombre;Bar-Cafeteria;Isaac Peral, 41;Fuerteventura;Palmas (Las);La Oliva;_U;35660;-13.869219;28.73927
B-35-2-0001348;Cannes;Bar-Cafeteria;Ntra.Sra.Del Carmen, Local 2 F,  (Hotel Dunas Park);Fuerteventura;Palmas (Las);La Oliva;_U;35660;-13.870261;28.743056
B-35-2-0001350;Pika Surf;Bar-Cafeteria;Guillermo Gutiérrez, 22;Fuerteventura;Palmas (Las);La Oliva;_U;35650;-14.010813;28.683564
B-35-2-0001351;The Cherry Tree;Bar-Cafeteria;Avenida Fuerteventura, S/N, Centro Comercial Royal Park Village, Local C-4;Fuerteventura;Palmas (Las);La Oliva;_U;35660;0.0;0.0
B-35-2-0001353;La Manduca;Bar-Cafeteria;Francisco Bordón Méndez, 57, C;Fuerteventura;Palmas (Las);La Oliva;_U;35640;0.0;0.0
B-35-2-0001354;Hornolandia;Bar-Cafeteria;Calle Atis Tirma, 12, Edificio Amanay I, Local A, Esq. C/ Amanay;Fuerteventura;Palmas (Las);Tuineje;_U;35620;-14.02014;28.212208
B-35-2-0001357;Coco Banana;Bar-Cafeteria;Marítima, Esq. C/ San Juan, Nº 16;Fuerteventura;Palmas (Las);Pájara;_U;35625;-14.352597;28.049922
B-35-2-0001358;Cotillo Ocean View;Bar-Cafeteria;Isaac Peral, S/N, Esq. Calle Juan De Bethencourt;Fuerteventura;Palmas (Las);La Oliva;_U;35650;-14.012018;28.68253
B-35-2-0001359;The Workshop;Bar-Cafeteria;Anzuelo, Nº 4 C.C. La Menara, Local 5;Fuerteventura;Palmas (Las);La Oliva;_U;35660;0.0;0.0
B-35-2-0001360;Lotusum Coffee Bar Ice Cream;Bar-Cafeteria;Avenida Nuestra Señora Del Carmen, 23, Local 1;Fuerteventura;Palmas (Las);La Oliva;_U;35660;-14.010188;28.695317
B-35-2-0001361;San Miguel-Pantarajal;Bar-Cafeteria;Avenida De La Constitución, 40;Fuerteventura;Palmas (Las);Tuineje;_U;35620;-14.049217;28.325688
B-35-2-0001363;Casa Pedro;Bar-Cafeteria;Bocinegro, Nº 13;Fuerteventura;Palmas (Las);La Oliva;_U;35660;-13.870662;28.739488
B-35-2-0001364;La Bodega De Jandia;Bar-Cafeteria;Senador Manuel Velazquez Cabrera, , Nº 4;Fuerteventura;Palmas (Las);Pájara;_U;35625;-14.352726;28.050281
B-35-2-0001366;Secreto Energy;Bar-Cafeteria;Calle Guirre, S/N, Complejo Oasis Tamarindo, Local 26;Fuerteventura;Palmas (Las);La Oliva;_U;35660;-13.868273;28.722697
B-35-2-0001367;El Mentidero;Bar-Cafeteria;Punta Aguda, 1;Fuerteventura;Palmas (Las);La Oliva;_U;35650;-14.011457;28.68559
B-35-2-0001368;La Terraza Del Cotillo;Bar-Cafeteria;Los Lagos Del Cotillo, S/N;Fuerteventura;Palmas (Las);La Oliva;_U;35650;-14.011225;28.690593
B-35-2-0001369;Café Gala;Bar-Cafeteria;C.C. Atlántico Fuerteventura, Planta Baja, Local 7;Fuerteventura;Palmas (Las);Antigua;_U;35610;-13.864582;28.386332
B-35-2-0001370;Sunshine;Bar-Cafeteria;3 De Abril De 1979, Nº 24 Local 2;Fuerteventura;Palmas (Las);La Oliva;_U;35610;-14.00987;28.68215
B-35-2-0001371;Pizzeria Da Fabbio;Bar-Cafeteria;Hibisco, S/N, C.C. El Campanario, Local 78;Fuerteventura;Palmas (Las);La Oliva;_U;35660;0.0;0.0
B-35-2-0001375;El Paraiso Del Helado;Bar-Cafeteria;León Y Castillo, 99, Planta Baja, Local 5;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35600;-13.869229;28.50158
B-35-2-0001376;El Fénix Italian Food;Bar-Cafeteria;Avenida Primero De Mayo, 27, Local 1;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35600;-13.861119;28.497092
B-35-2-0001377;Cafe En Las Nubes;Bar-Cafeteria;León Y Castillo, 88;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35600;-13.864621;28.500464
B-35-2-0001378;The Lord Nelson;Bar-Cafeteria;C.C. Los Arcos, S/N Local 205;Fuerteventura;Palmas (Las);Antigua;_U;35610;-13.862497;28.399992
B-35-2-0001380;Tesejerague;Bar-Cafeteria;Lg. Tesejerague, Nº 6;Fuerteventura;Palmas (Las);Tuineje;_U;35627;-14.10972;28.27768
B-35-2-0001381;3 Calici;Bar-Cafeteria;Calle Hibisco, 1, Centro Comercial El Campanario, Local 24;Fuerteventura;Palmas (Las);La Oliva;_U;35660;-13.864568;28.729456
B-35-2-0001382;Ceda El Paso;Bar-Cafeteria;C/ La Venta , 22;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35600;-13.866164;28.498939
B-35-2-0001383;Boutique Del Pan Y Pastelería Galvan Marrero;Bar-Cafeteria;La Graciosa, S/N Esq. Calle Cataluña, Nº 4;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35600;-13.867238;28.50132
B-35-2-0001384;Boutique Del Pan Y Pastelería Galván Marrero;Bar-Cafeteria;Calle Tindaya, 19;Fuerteventura;Palmas (Las);Tuineje;_U;35620;-14.019788;28.213872
B-35-2-0001385;Corralejo Padel Club;Bar-Cafeteria;Ntra. Sra. Del Carmen, Nº 41 (Parque Baku);Fuerteventura;Palmas (Las);La Oliva;_U;35660;-13.864774;28.742711
B-35-2-0001386;Kuma Experience;Bar-Cafeteria;Calle Coronel González Del Hierro, 12-B;Fuerteventura;Palmas (Las);La Oliva;_U;35650;-13.939769;28.678734
B-35-2-0001387;Beach Bar Tarajalejo;Bar-Cafeteria;Las Palmeras, S/N - ,  Playa De Tarajalejo;Fuerteventura;Palmas (Las);Tuineje;_U;35627;0.0;0.0
B-35-2-0001388;Mediterrane;Bar-Cafeteria;Aptos. Las Abejas, Nº 15;Fuerteventura;Palmas (Las);Pájara;_U;35627;0.0;0.0
B-35-2-0001389;Don Pollo;Bar-Cafeteria;Adargoma, Nº 5;Fuerteventura;Palmas (Las);Pájara;_U;35627;-14.15196;28.183669
B-35-2-0001390;Avelina Tapas Canarias;Bar-Cafeteria;Hernán Cortés, Nº 10;Fuerteventura;Palmas (Las);La Oliva;_U;35660;-13.867682;28.737237
B-35-2-0001391;Aki   Estamos;Bar-Cafeteria;Juan Carlos I, Nº 24 Bajo;Fuerteventura;Palmas (Las);Antigua;_U;35630;0.0;0.0
B-35-2-0001393;Zielo Terraza;Bar-Cafeteria;García Escamez, Nº 3;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35600;-13.860305;28.49672
B-35-2-0001394;La Boquería;Bar-Cafeteria;Calle Coronel González Del Hierro;Fuerteventura;Palmas (Las);La Oliva;_U;35660;-13.93553;28.67871
B-35-2-0001395;Mulligan Gourmet ;Bar-Cafeteria;Barranco De Vinamar, S/N Casa Club Campo De Golf De Jandía;Fuerteventura;Palmas (Las);Pájara;_U;35625;0.0;0.0
B-35-2-0001396;Pizzería Faufal;Bar-Cafeteria;Isidro Díaz, 11;Fuerteventura;Palmas (Las);Tuineje;_U;35627;-14.11593;28.19197
B-35-2-0001397;León;Bar-Cafeteria;Presidente Santiago Hormiga, Nº 14 Local 2;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35600;-13.866395;28.506277
B-35-2-0001398;Dolcemente Italiano;Bar-Cafeteria;La Milagrosa, Nº 22 B1;Fuerteventura;Palmas (Las);La Oliva;_U;35660;-13.868372;28.740188
B-35-2-0001399;Kebap-King;Bar-Cafeteria;C.C. Cosmo, Local 194-5, Nº 1 Pta. 19;Fuerteventura;Palmas (Las);Pájara;_U;35626;-14.3416;28.04898
B-35-2-0001400;Sunset Lounge;Bar-Cafeteria;Avenida Corralejo Grandes Playas, 75;Fuerteventura;Palmas (Las);La Oliva;_U;35660;-13.859966;28.73069
B-35-2-0001401;Chicken Ok;Bar-Cafeteria;C.C. Atlántico Sol,  Local 20;Fuerteventura;Palmas (Las);La Oliva;_U;35660;-13.86779;28.737837
B-35-2-0001403;Burger King;Bar-Cafeteria;Ntra. Sra. Del Carmen, Nº 17;Fuerteventura;Palmas (Las);La Oliva;_U;35660;-13.866934;28.74292
B-35-2-0001404;La Tertulia;Bar-Cafeteria;Primero De Mayo, 25;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35600;-13.861152;28.496989
B-35-2-0001407;Bistrol Abubilla;Bar-Cafeteria;C/ Abubilla;Fuerteventura;Palmas (Las);La Oliva;_U;35660;-13.86976;28.71428
B-35-2-0001408;Comer Algo;Bar-Cafeteria;Lepanto, Nº 33 Esc. 1, Pbj;Fuerteventura;Palmas (Las);La Oliva;_U;35660;-13.872013;28.738937
B-35-2-0001409;Marea Alta;Bar-Cafeteria;Calle 3 De Abril De 1979, 25;Fuerteventura;Palmas (Las);La Oliva;_U;35650;-14.010179;28.682444
B-35-2-0001410;Zoko;Bar-Cafeteria;La Milagrosa, Nº 93 Local B;Fuerteventura;Palmas (Las);La Oliva;_U;35660;-13.868337;28.742838
B-35-2-0001411;Qui In Italy;Bar-Cafeteria;Ntra. Sra. Del Carmen, Nº 26 Local Izq.;Fuerteventura;Palmas (Las);La Oliva;_U;35660;-13.865754;28.742608
B-35-2-0001412;Café Central;Bar-Cafeteria;Muelle De Los Pescadores, Nº 1;Fuerteventura;Palmas (Las);La Oliva;_U;35650;0.0;0.0
B-35-2-0001414;La Ballena;Bar-Cafeteria;Pinito Del Oro, Nº 3 Esc. E1, Pta. C4;Fuerteventura;Palmas (Las);La Oliva;_U;35650;-14.010554;28.681315
B-35-2-0001415;Gilda;Bar-Cafeteria;Calle Mari Y Miguelín Morera, 4, Esq. Calle Delfín;Fuerteventura;Palmas (Las);La Oliva;_U;35660;-13.867411;28.737922
B-35-2-0001417;La Parada;Bar-Cafeteria;Princesa Tamonante, Nº 6;Fuerteventura;Palmas (Las);Tuineje;_U;35620;-14.021358;28.212916
B-35-2-0001418;Hoplaco Beach Cafe-Bar;Bar-Cafeteria;Nuestra Señora Del Carmen, 7;Fuerteventura;Palmas (Las);La Oliva;_U;35660;-13.87226;28.72717
B-35-2-0001420;Mojo Beach;Bar-Cafeteria;C.C. Cosmo, Planta 2, Locales 223 A 228;Fuerteventura;Palmas (Las);Pájara;_U;35625;-14.341361;28.049244
B-35-2-0001421;Heladeria Smooy;Bar-Cafeteria;Del Carmen, Nº 60 Local 2;Fuerteventura;Palmas (Las);La Oliva;_U;35660;0.0;0.0
B-35-2-0001422;Tu Casa Iii;Bar-Cafeteria;Hernán Cortés Y Calle Mari Y Miguelín, S/N Locales 4 Y 7;Fuerteventura;Palmas (Las);La Oliva;_U;35660;-13.867571;28.73768
B-35-2-0001423;La Despensa De María;Bar-Cafeteria;Calle León Y Castillo, 38, Bajo;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35600;-13.860603;28.499358
B-35-2-0001424;"Cosmos Food &Amp; Astro Bar";Bar-Cafeteria;Calle Hibisco, 1, C.C. El Campanario, Locales 87 Y 88;Fuerteventura;Palmas (Las);La Oliva;_U;35660;0.0;0.0
B-35-2-0001426;Tuxedos;Bar-Cafeteria;C.C. Las Palmeras, Planta 2 Local 1;Fuerteventura;Palmas (Las);La Oliva;_U;35660;-13.870564;28.731879
B-35-2-0001427;La Bombonera;Bar-Cafeteria;Calle Almirante Nelson, 8;Fuerteventura;Palmas (Las);La Oliva;_U;35660;-13.868404;28.738681
B-35-2-0001428;Ciber Cafe Antigua;Bar-Cafeteria;Tinguaro, Nº 15;Fuerteventura;Palmas (Las);Antigua;_U;35630;-14.013589;28.421924
B-35-2-0001429;Los Del Majorero;Bar-Cafeteria;La Cruz, Nº 28 Esq. Secundino Alonso, 9;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35600;-13.860948;28.500082
B-35-2-0001431;Punto De Encuentro;Bar-Cafeteria;León Y Castillo, 96;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35600;-13.865042;28.500607
B-35-2-0001432;El Mollete;Bar-Cafeteria;Virgen De Antigua, Nº 6;Fuerteventura;Palmas (Las);Antigua;_U;35660;-14.014933;28.422604
B-35-2-0001433;Jilorio;Bar-Cafeteria;El Belillo, Nº 4;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35610;-13.874995;28.430298
B-35-2-0001434;Micono;Bar-Cafeteria;Paco Hierro, S/N, Planta Baja, Local A;Fuerteventura;Palmas (Las);Tuineje;_U;35620;-14.019391;28212.0
B-35-2-0001435;Moai Fuerteventura;Bar-Cafeteria;León Y Castillo, 28;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35600;-13.859773;28.499132
B-35-2-0001436;Pastelería Cafetería Pulido Alonso;Bar-Cafeteria;Calle Manuel Velázquez Cabrera, 144;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35600;-13.86075;28.497412
B-35-2-0001439;El Lúpulo Feroz;Bar-Cafeteria;Fuerteventura, 4 C.C. El Campanario, Esc. 2, Local 89;Fuerteventura;Palmas (Las);La Oliva;_U;35660;-13.864742;28.728621
B-35-2-0001441;Pastelería Cafetería Pulido Alonso;Bar-Cafeteria;Calle Juan De Bethencourt, 83;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35600;-13.86075;28.497412
B-35-2-0001442;Dodo;Bar-Cafeteria;Guirre, 1, C.C. Oasis Tamarindo, Local 24;Fuerteventura;Palmas (Las);La Oliva;_U;35660;-13.868044;28.723204
B-35-2-0001443;Divino Bounty;Bar-Cafeteria;Avenida De La Constitución, 2, Local 2;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35600;-13.862947;28.500151
B-35-2-0001444;Pizpaz;Bar-Cafeteria;Andalucía, S/N, Plaza Centro Cultural De Barrio De Fabelo;Fuerteventura;Palmas (Las);Puerto Del Rosario;_U;35600;-13.87134;28.505019
B-35-2-0001445;Chiringuito La Isla;Bar-Cafeteria;Urbanización Golf Resort, S/N Borde Litoral Del Sector-3 De Antigua -  Playa De La Guirra;Fuerteventura;Palmas (Las);Antigua;_U;35610;0.0;0.0
