fid,etiqueta,granularidad,cod_tipocat,cod_tipo,nom_tipo,cod_categor,nom_categor,gcd_isla,nom_isla,gcd_entitur,nom_entitur,gcd_nucltur,nom_nucltur,gcd_municipio,nom_municipio,direccion,prc_habita,prc_plazas,longitud,latitud,geohash,utm_x,utm_y,num_habitaciones,num_plazas
415.0,ALUA SUITES FUERTEVENTURA,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B2,Corralejo - El Cotillo,ES704B21,Corralejo,35014.0,La Oliva,"CALLE LAS DUNAS, S/N",,,-13.858679,28.729298,etn5kwh2m3,611456.98,3178528.4,382.0,1008.0
416.0,APARTAMENTOS FUERTESOL,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES704,Fuerteventura,ES704B1,Caleta de Fuste,ES704B10,Caleta de Fuste,35003.0,Antigua,"AVENIDA VIRGEN DE LA PEÑA, 2",,,-13.86483,28.396398,etn1s3rvn0,611205.69,3141638.62,110.0,330.0
417.0,APARTAMENTOS CUATROPEA,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES704,Fuerteventura,ES704B2,Corralejo - El Cotillo,ES704B21,Corralejo,35014.0,La Oliva,"CALLE ARISTIDES HERNANDEZ MORAN, 14",,,-13.867664,28.734371,etn5kqvvu4,610574.14,3179082.11,10.0,22.0
418.0,HOTEL LABRANDA CORRALEJO VILLAGE,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B2,Corralejo - El Cotillo,ES704B21,Corralejo,35014.0,La Oliva,C/ MARCELINO CAMACHO ABAD Nº 2,,,-13.86898,28.731668,etn5kqkyj7,610448.46,3178781.4,130.0,330.0
419.0,HOTEL PLAYA PARK ZENSATION,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B2,Corralejo - El Cotillo,ES704B21,Corralejo,35014.0,La Oliva,"CALLE LANZAROTE, 4",,,-13.863094,28.726863,etn5kt94n7,611028.37,3178254.48,173.0,402.0
420.0,HOTEL LIVVO CORRALEJO BEACH,ALOJAMIENTOS,H2,5510_L1,Hotel,2,2 Estrellas,ES704,Fuerteventura,ES704B2,Corralejo - El Cotillo,ES704B21,Corralejo,35014.0,La Oliva,"C/ VÍCTOR GRAU BASSAS, 1",,,-13.868158,28.737092,etn5krmt8q,610523.03,3179383.13,139.0,360.0
421.0,APARTAMENTOS GALERA BEACH,ALOJAMIENTOS,A2,5510_L6,Apartamentos,2,2 Estrellas,ES704,Fuerteventura,ES704B2,Corralejo - El Cotillo,ES704B21,Corralejo,35014.0,La Oliva,"AVENIDA GRANDES PLAYAS, 3",,,-13.865615,28.732997,etn5kqxmgf,610775.69,3178931.77,16.0,38.0
422.0,HOTEL H10 OCEAN SUITES,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B2,Corralejo - El Cotillo,ES704B21,Corralejo,35014.0,La Oliva,"C/ LAS PALMERAS, 1",,,-13.873005,28.731965,etn5kq3zzd,610055.06,3178810.58,199.0,450.0
423.0,APARTAMENTOS DUNAS CLUB,ALOJAMIENTOS,A3,5510_L6,Apartamentos,3,3 Estrellas,ES704,Fuerteventura,ES704B2,Corralejo - El Cotillo,ES704B21,Corralejo,35014.0,La Oliva,"CALLE EL PULPO, 2",,,-13.865057,28.743063,etn5s2xb2z,610819.56,3180047.6,108.0,216.0
424.0,APARTAMENTOS COTILLO SURF,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES704,Fuerteventura,ES704B2,Corralejo - El Cotillo,ES704B22,El Cotillo,35014.0,La Oliva,"CALLE PEDRO SAAVEDRA, 3",,,-14.011629,28.685849,etn51nj51m,596559.5,3173580.98,9.0,21.0
425.0,APARTAMENTOS JUAN BENITEZ,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES704,Fuerteventura,ES704B2,Corralejo - El Cotillo,ES704B22,El Cotillo,35014.0,La Oliva,"CALLE LA CALETA, 4",,,-14.010989,28.681454,etn51jm986,596626.07,3173094.56,9.0,18.0
426.0,APARTAMENTOS COTILLO LAGOS,ALOJAMIENTOS,A2,5510_L6,Apartamentos,2,2 Estrellas,ES704,Fuerteventura,ES704B2,Corralejo - El Cotillo,ES704B22,El Cotillo,35014.0,La Oliva,"URBANIZACIÓN LOS LAGOS, S/N",,,-14.011034,28.690611,etn51nvqzj,596613.26,3174109.07,45.0,98.0
427.0,HOTEL BARCELO CASTILLO BEACH RESORT,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B1,Caleta de Fuste,ES704B10,Caleta de Fuste,35003.0,Antigua,AVENIDA DEL CASTILLO,,,-13.854318,28.394902,etn1s9ps6c,612237.14,3141482.63,477.0,954.0
428.0,APARTAMENTOS FLOR DEL COTILLO,ALOJAMIENTOS,A2,5510_L6,Apartamentos,2,2 Estrellas,ES704,Fuerteventura,ES704B2,Corralejo - El Cotillo,ES704B22,El Cotillo,35014.0,La Oliva,"CALLE MARIA HIERRO MORALES, 6",,,-14.012149,28.684953,etn51jutvq,596509.52,3173481.29,2.0,4.0
429.0,LAS MARISMAS DE CORRALEJO,ALOJAMIENTOS,A3,5510_L6,Apartamentos,3,3 Estrellas,ES704,Fuerteventura,ES704B2,Corralejo - El Cotillo,ES704B21,Corralejo,35014.0,La Oliva,CALLE HURIAMEN S/N,,,-13.869109,28.726037,etn5kmkv63,610441.78,3178157.37,268.0,1095.0
430.0,HOTEL RURAL EL CABO DE CASA MARCOS,ALOJAMIENTOS,H0,5510_L1,Hotel,0,Categoría única,ES704,Fuerteventura,,,,,35014.0,La Oliva,"CALLE LOS GERANIOS, 8",,,,,,,,5.0,10.0
431.0,RESORT FUERTEVENTURA ORIGO MARE,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B9,Entidad no turística de Fuerteventura,ES704B90,Núcleo no turístico de Fuerteventura,35014.0,La Oliva,"CTRA. DE MAJANICHO, 100",,,-13.948192,28.730851,etn56w71rd,602713.41,3178620.03,323.0,896.0
432.0,HOTEL BARCELÓ CORRALEJO SANDS,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B2,Corralejo - El Cotillo,ES704B21,Corralejo,35014.0,La Oliva,"C/. LA  ACACIA, Nº 1",,,-13.870814,28.732973,etn5kqetdw,610267.98,3178924.29,156.0,434.0
433.0,HOTEL ARENA BEACH,ALOJAMIENTOS,H3,5510_L1,Hotel,3,3 Estrellas,ES704,Fuerteventura,ES704B2,Corralejo - El Cotillo,ES704B21,Corralejo,35014.0,La Oliva,"C/. LA GOMERA, 5",,,-13.862502,28.725593,etn5kt3dsq,611087.53,3178114.32,136.0,272.0
434.0,APARTAMENTOS LA CHALANA,ALOJAMIENTOS,A3,5510_L6,Apartamentos,3,3 Estrellas,ES704,Fuerteventura,ES704B2,Corralejo - El Cotillo,ES704B21,Corralejo,35014.0,La Oliva,"CALLE CARABELA, 4",,,-13.87071,28.735175,etn5kr5dt0,610275.82,3179168.37,12.0,24.0
435.0,HOTEL BOUTIQUE LA MARQUESINA,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B2,Corralejo - El Cotillo,ES704B21,Corralejo,35014.0,La Oliva,"CALLE MUELLE CHICO, 9",,,-13.867367,28.739141,etn5kry1du,610598.12,3179610.9,18.0,36.0
436.0,HOTEL VACANZY URBAN BOUTIQUE,ALOJAMIENTOS,H2,5510_L1,Hotel,2,2 Estrellas,ES704,Fuerteventura,ES704B2,Corralejo - El Cotillo,ES704B21,Corralejo,35014.0,La Oliva,CALLE PORIL 2,,,-13.868121,28.740696,etn5s2jd9q,610522.85,3179782.49,12.0,24.0
437.0,HOTEL HELENE HOLIDAYS & RETREATS,ALOJAMIENTOS,H2,5510_L1,Hotel,2,2 Estrellas,ES704,Fuerteventura,ES704B2,Corralejo - El Cotillo,ES704B21,Corralejo,35014.0,La Oliva,"CALLE PORIS, 10",,,-13.859042,28.731818,etn5kwknuz,611418.85,3178807.27,8.0,19.0
438.0,APARTAMENTOS CASTILLO BEACH CLUB,ALOJAMIENTOS,A2,5510_L6,Apartamentos,2,2 Estrellas,ES704,Fuerteventura,ES704B1,Caleta de Fuste,ES704B10,Caleta de Fuste,35003.0,Antigua,CALLE VIRGEN DE LA CARIDAD DEL COBRE SN,,,-13.870389,28.399951,etn1s65csw,610657.38,3142027.15,184.0,576.0
439.0,ISLAND HOME FUERTEVENTURA,ALOJAMIENTOS,H3,5510_L1,Hotel,3,3 Estrellas,ES704,Fuerteventura,ES704B2,Corralejo - El Cotillo,ES704B21,Corralejo,35014.0,La Oliva,"CALLE CERNICALO, 2",,,-13.869899,28.715007,etn5k7kjpc,610376.21,3176934.53,50.0,98.0
440.0,HOTEL ROBINSON CLUB JANDIA PLAYA,ALOJAMIENTOS,H3,5510_L1,Hotel,3,3 Estrellas,ES704,Fuerteventura,ES704B4,Jandía,ES704B41,Morro Jable,35015.0,Pájara,PLAYA DEL MATORRAL,,,-14.34249,28.048472,esvz9dh45y,564619.89,3102746.23,372.0,714.0
441.0,HOTEL RIU PALACE JANDIA,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B4,Jandía,ES704B41,Morro Jable,35015.0,Pájara,"CALLE ARENA, S/N",,,-14.345677,28.049104,esvz9d1vc7,564306.29,3102814.56,213.0,426.0
442.0,HOTEL SBH FUERTEVENTURA PLAYA,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B3,Costa Calma,ES704B30,Costa Calma,35015.0,Pájara,"AVENIDA JAHN REISEN, 1",,,-14.220278,28.166775,etjbhrt57e,576547.2,3115922.99,285.0,665.0
443.0,HOTEL TARO BEACH,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B3,Costa Calma,ES704B30,Costa Calma,35015.0,Pájara,URBANIZACIÓN CAÑADA DEL RIO COSTA CALMA,,,-14.222649,28.164212,etjbhr5kkm,576316.24,3115637.56,293.0,586.0
444.0,SBH HOTEL APART. MONICA BEACH,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B3,Costa Calma,ES704B30,Costa Calma,35015.0,Pájara,CAÑADA DEL RIO,,,-14.225246,28.162878,etjbhqckxs,576062.22,3115488.14,409.0,818.0
445.0,HOTEL RISCO DEL GATO,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B3,Costa Calma,ES704B30,Costa Calma,35015.0,Pájara,"CALLE SICASUMBRE, 2",,,-14.232606,28.152407,etjbhhupsj,575346.95,3114323.54,51.0,118.0
446.0,HOTEL BARLOVENTO,ALOJAMIENTOS,H3,5510_L1,Hotel,3,3 Estrellas,ES704,Fuerteventura,ES704B3,Costa Calma,ES704B30,Costa Calma,35015.0,Pájara,"URBANIZACIÓN CAÑADA DEL RIO,COSTA-CALMA",,,-14.220805,28.165809,etjbhrktxp,576496.15,3115815.64,251.0,719.0
447.0,HOTEL ALDIANA FUERTEVENTURA,ALOJAMIENTOS,H3,5510_L1,Hotel,3,3 Estrellas,ES704,Fuerteventura,ES704B4,Jandía,ES704B43,Esquinzo - Butihondo,35015.0,Pájara,"CARRETERA DEL SUR, KM. 50",,,-14.316267,28.059522,esvzdhp4wf,567190.27,3103984.54,361.0,800.0
448.0,HOTEL SBH MAXORATA RESORT,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B4,Jandía,ES704B42,Solana Matorral,35015.0,Pájara,"CALLE BIOCHO, 4",,,-14.327939,28.051985,esvz9fwwwv,566047.85,3103143.21,601.0,1650.0
450.0,APARTAMENTOS PUERTO CALETA,ALOJAMIENTOS,A2,5510_L6,Apartamentos,2,2 Estrellas,ES704,Fuerteventura,ES704B1,Caleta de Fuste,ES704B10,Caleta de Fuste,35003.0,Antigua,"ALCALDE JUAN EVORA SUAREZ , S/N",,,-13.857365,28.398243,etn1s9trgb,611935.11,3141849.95,91.0,364.0
451.0,HOTEL RIU CALYPSO,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B4,Jandía,ES704B41,Morro Jable,35015.0,Pájara,"PLAYA DE JANDIA, S/N",,,-14.349387,28.05013,esvz96r5g5,563941.06,3102926.27,250.0,500.0
452.0,HOTEL ALTAMARENA,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B4,Jandía,ES704B41,Morro Jable,35015.0,Pájara,"AVENIDA EL SALADAR, 28",,,-14.346752,28.049244,esvz9d1n8q,564200.55,3102829.5,238.0,476.0
453.0,HOTEL ROBINSON CLUB ESQUINZO PLAYA,ALOJAMIENTOS,H3,5510_L1,Hotel,3,3 Estrellas,ES704,Fuerteventura,ES704B4,Jandía,ES704B43,Esquinzo - Butihondo,35015.0,Pájara,BARRANCO DEL ESQUINZO,,,-14.302193,28.076372,esvzdx1kwx,568562.66,3105859.04,379.0,955.0
454.0,HOTEL CRYSTAL BEACH,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B3,Costa Calma,ES704B30,Costa Calma,35015.0,Pájara,"CALLE LTU, 3",,,-14.223497,28.164401,etjbhr4v82,576232.85,3115657.96,172.0,350.0
455.0,HOTEL GOLDEN BEACH,ALOJAMIENTOS,H3,5510_L1,Hotel,3,3 Estrellas,ES704,Fuerteventura,ES704B3,Costa Calma,ES704B30,Costa Calma,35015.0,Pájara,"COSTA CALMA, S/N",,,-14.232531,28.156598,etjbhju0jf,575351.38,3114787.88,152.0,304.0
456.0,HOTEL CLUB JANDÍA PRINCESS,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B4,Jandía,ES704B43,Esquinzo - Butihondo,35015.0,Pájara,CALLE GRAN CANARIA 11. BUTIHONDO,,,-14.305851,28.072415,esvzdqqv9t,568205.74,3105418.63,512.0,1042.0
457.0,HOTEL IBEROSTAR PALACE FUERTEVENTURA,ALOJAMIENTOS,H5,5510_L1,Hotel,5,5 Estrellas,ES704,Fuerteventura,ES704B4,Jandía,ES704B43,Esquinzo - Butihondo,35015.0,Pájara,"CALLE Las Gaviotas, PASAJE PLAYA ,1",,,-14.320464,28.056444,esvzd5s0th,566779.73,3103641.25,437.0,876.0
458.0,ALLSUN ESQUINZO BEACH,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B4,Jandía,ES704B43,Esquinzo - Butihondo,35015.0,Pájara,"CALLE GRAN CANARIA , 8",,,-14.308835,28.07386,esvzdqsw5f,567911.62,3105577.04,389.0,850.0
459.0,R 2 BUGANVILLA HOTEL SPA,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B4,Jandía,ES704B41,Morro Jable,35015.0,Pájara,"C/ LAS AFORTUNADAS, 2",,,-14.337362,28.049423,esvz9dpzer,565123.31,3102854.32,254.0,508.0
460.0,HOTEL FARO JANDÍA,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B4,Jandía,ES704B41,Morro Jable,35015.0,Pájara,"AVENIDA SALADAR, 17",,,-14.33351,28.049816,esvz9f6dj0,565501.65,3102899.92,214.0,642.0
461.0,HOTEL SMY TAHONA FUERTEVENTURA,ALOJAMIENTOS,A3,5510_L6,Apartamentos,3,3 Estrellas,ES704,Fuerteventura,ES704B1,Caleta de Fuste,ES704B10,Caleta de Fuste,35003.0,Antigua,"CALLE ALCALDE MARCIAL SANCHEZ VELAZQUEZ,17",,,-13.857064,28.400083,etn1sdjd7p,611962.66,3142054.09,95.0,219.0
462.0,HOTEL PLAYA ESMERALDA,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B3,Costa Calma,ES704B30,Costa Calma,35015.0,Pájara,"CALLE PUNTA DEL ROQUITO, 2",,,-14.235073,28.148869,etjbhh674c,575107.19,3113930.06,333.0,589.0
463.0,HOTEL XQ EL PALACETE,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B4,Jandía,ES704B41,Morro Jable,35015.0,Pájara,"CALLE EL ACANTILADO, S/N.",,,-14.350178,28.049589,esvz96q88w,563863.64,3102865.92,55.0,138.0
464.0,HOTEL IBEROSTAR PLAYA GAVIOTAS,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B4,Jandía,ES704B43,Esquinzo - Butihondo,35015.0,Pájara,"CALLE LAS GAVIOTAS. PASAJE PLAYA, 2",,,-14.319261,28.056688,esvzd5t411,566897.8,3103668.94,355.0,678.0
465.0,HOTEL IBEROSTAR PLAYA GAVIOTAS PARK,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B4,Jandía,ES704B43,Esquinzo - Butihondo,35015.0,Pájara,"PASAJE PLAYA,3",,,-14.31943,28.0579,esvzd5ucj5,566880.44,3103803.12,206.0,444.0
466.0,CLUB HOTEL DRAGO PARK,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B3,Costa Calma,ES704B30,Costa Calma,35015.0,Pájara,"CALLE PUNTA PESEBRES, 5",,,-14.223422,28.17332,etjbk2fc6p,576233.89,3116646.09,235.0,490.0
467.0,HOTEL RIO CALMA,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B3,Costa Calma,ES704B30,Costa Calma,35015.0,Pájara,"URBANIZACIÓN EL GRANILLO - CALLE ARTISTAS CANARIOS, Nº 8",,,-14.209474,28.16773,etjbhxubzm,577607.2,3116035.65,415.0,709.0
468.0,HOTEL SBH PARAISO PLAYA,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B4,Jandía,ES704B43,Esquinzo - Butihondo,35015.0,Pájara,CALLE BARRANCO LOMO DEL ACEBUCHE S/N,,,-14.294715,28.081096,esvzf8nbhz,569294.4,3106386.61,317.0,1000.0
469.0,HOTEL PAJARA BEACH,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B3,Costa Calma,ES704B30,Costa Calma,35015.0,Pájara,CALLE PUNTA DEL ROQUITO S/N,,,-14.232745,28.150175,etjbhhs49h,575334.86,3114076.19,387.0,696.0
470.0,HOTEL COSTA CALMA BEACH RESORT,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B3,Costa Calma,ES704B30,Costa Calma,35015.0,Pájara,"AVENIDA AGUSTIN MILLARES, 2",,,-14.217714,28.167125,etjbhrwvrk,576798.67,3115963.38,556.0,1062.0
471.0,HOTEL ROYAL SUITE,ALOJAMIENTOS,H3,5510_L1,Hotel,3,3 Estrellas,ES704,Fuerteventura,ES704B3,Costa Calma,ES704B30,Costa Calma,35015.0,Pájara,CALLE VALLE DE LOS ESCOBONES 1,,,-14.223674,28.171372,etjbk26whk,576210.53,3116430.12,168.0,498.0
472.0,APARTAMENTOS CASTILLO BEACH PARK,ALOJAMIENTOS,A2,5510_L6,Apartamentos,2,2 Estrellas,ES704,Fuerteventura,ES704B1,Caleta de Fuste,ES704B10,Caleta de Fuste,35003.0,Antigua,"CALLE VIRGEN DE LA CARIDAD DEL COBRE, S/N",,,-13.87172,28.397756,etn1s3duvm,610529.26,3141782.74,89.0,178.0
473.0,HOTEL H10 TINDAYA,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B3,Costa Calma,ES704B30,Costa Calma,35015.0,Pájara,"CALLE PUNTA DEL ROQUITO, S/N",,,-14.230492,28.152577,etjbhjj8ts,575554.4,3114343.69,354.0,708.0
474.0,HOTEL ALUA VILLAGE FUERTEVENTURA,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B4,Jandía,ES704B43,Esquinzo - Butihondo,35015.0,Pájara,"C/ GRAN CANARIA, Nº 1",,,-14.305285,28.076986,esvzdrr0q9,568258.46,3105925.33,244.0,540.0
475.0,HOTEL TUI MAGIC LIFE FUERTEVENTURA,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B4,Jandía,ES704B43,Esquinzo - Butihondo,35015.0,Pájara,"AVENIDA DE LOS PUEBLOS ,1",,,-14.309431,28.067386,esvzdms0q5,567857.12,3104859.51,693.0,1386.0
476.0,HOTEL OCCIDENTAL JANDIA PLAYA,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B4,Jandía,ES704B43,Esquinzo - Butihondo,35015.0,Pájara,CALLE LA MANCHA S/N. BARRANCO DE VINAMAR,,,-14.325297,28.055313,esvzd52dh3,566305.46,3103513.32,644.0,1288.0
477.0,HOTEL FUERTEVENTURA PRINCESS,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B4,Jandía,ES704B43,Esquinzo - Butihondo,35015.0,Pájara,"CALLE GRAN CANARIA, 13 URBANIZACIÓN. ESQUINZO BUTIHONDO",,,-14.308544,28.071308,esvzdqhz4z,567941.82,3105294.49,692.0,1384.0
478.0,HOTEL OCCIDENTAL JANDIA MAR,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B4,Jandía,ES704B43,Esquinzo - Butihondo,35015.0,Pájara,PLAYA DEL JABLE S/N. BARRANCO DE VINAMAR.,,,-14.326537,28.056965,esvz9gxexm,566182.58,3103695.65,485.0,1200.0
479.0,SBH HOTEL COSTA CALMA PALACE,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B3,Costa Calma,ES704B30,Costa Calma,35015.0,Pájara,"AVDA. HAPAG LLOYD, S/N",,,-14.227166,28.160845,etjbhq80g1,575875.15,3115261.72,417.0,834.0
480.0,HOTEL TAIMAR,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B3,Costa Calma,ES704B30,Costa Calma,35015.0,Pájara,"CALLE VALLE DE LOS MOSQUITOS, 4",,,-14.222333,28.171802,etjbk2e8es,576341.88,3116478.6,101.0,202.0
481.0,APARTAMENTOS MARYVENT,ALOJAMIENTOS,A2,5510_L6,Apartamentos,2,2 Estrellas,ES704,Fuerteventura,ES704B3,Costa Calma,ES704B30,Costa Calma,35015.0,Pájara,"CALETA MANSA, 13",,,-14.227236,28.158475,etjbhq0512,575869.94,3114999.12,40.0,110.0
482.0,BAHIA CALMA BEACH,ALOJAMIENTOS,A3,5510_L6,Apartamentos,3,3 Estrellas,ES704,Fuerteventura,ES704B3,Costa Calma,ES704B30,Costa Calma,35015.0,Pájara,"CALLE ANGOSTURA, 3",,,-14.228829,28.157274,etjbhjyuh2,575714.38,3114865.07,99.0,370.0
483.0,APARTAMENTOS CALETA DORADA,ALOJAMIENTOS,A3,5510_L6,Apartamentos,3,3 Estrellas,ES704,Fuerteventura,ES704B1,Caleta de Fuste,ES704B10,Caleta de Fuste,35003.0,Antigua,CALLE BARRILLA S/N,,,-13.866253,28.399031,etn1s3yukg,611063.53,3141929.03,155.0,370.0
484.0,APARTAMENTOS SOTAVENTO BEACH CLUB,ALOJAMIENTOS,A4,5510_L6,Apartamentos,4,4 Estrellas,ES704,Fuerteventura,ES704B3,Costa Calma,ES704B30,Costa Calma,35015.0,Pájara,"CALLE JAHN REISEN, 3",,,-14.22148,28.165356,etjbhrk5p6,576430.2,3115765.03,310.0,972.0
485.0,APARTAMENTOS ESMERALDA MARIS-CLUB DE BUNGALOWS,ALOJAMIENTOS,A3,5510_L6,Apartamentos,3,3 Estrellas,ES704,Fuerteventura,ES704B3,Costa Calma,ES704B30,Costa Calma,35015.0,Pájara,"CALLE PUNTA DEL ROQUITO, 8",,,-14.235733,28.149292,etjbhh3ve2,575042.08,3113976.52,82.0,236.0
486.0,MONTE MARINA PLAYA,ALOJAMIENTOS,H3,5510_L1,Hotel,3,3 Estrellas,ES704,Fuerteventura,ES704B4,Jandía,ES704B43,Esquinzo - Butihondo,35015.0,Pájara,"CALLE VALLE DEL ESQUINZO, S/N",,,-14.299516,28.077932,esvzdx7mv1,568824.7,3106033.37,45.0,135.0
487.0,APARTAMENTOS MONTE DEL MAR Y ESQUINZO,ALOJAMIENTOS,A2,5510_L6,Apartamentos,2,2 Estrellas,ES704,Fuerteventura,ES704B4,Jandía,ES704B43,Esquinzo - Butihondo,35015.0,Pájara,"CALLE BAYUYO, 3",,,-14.299554,28.078502,esvzdxe3hh,568820.61,3106096.5,141.0,359.0
488.0,NATALIS APARTAMENTOS,ALOJAMIENTOS,A2,5510_L6,Apartamentos,2,2 Estrellas,ES704,Fuerteventura,ES704B4,Jandía,ES704B41,Morro Jable,35015.0,Pájara,AVENIDA DEL FARO NR.4 MORRO JABLE,,,-14.353742,28.052016,esvz96eyvd,563511.94,3103132.92,16.0,32.0
489.0,APARTAMENTOS PUNTA MARINA,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES704,Fuerteventura,ES704B4,Jandía,ES704B41,Morro Jable,35015.0,Pájara,"CALLE LAS ARENAS, 3",,,-14.346181,28.050043,esvz9d37mg,564256.19,3102918.32,17.0,51.0
490.0,APARTAMENTOS ATALAYA DE JANDIA,ALOJAMIENTOS,A2,5510_L6,Apartamentos,2,2 Estrellas,ES704,Fuerteventura,ES704B4,Jandía,ES704B41,Morro Jable,35015.0,Pájara,"CALLE LOS GUANCHES, 46",,,-14.354102,28.049244,esvz965wtn,563478.18,3102825.65,21.0,63.0
491.0,APARTAMENTOS IGRAMAR MORRO JABLE,ALOJAMIENTOS,A2,5510_L6,Apartamentos,2,2 Estrellas,ES704,Fuerteventura,ES704B4,Jandía,ES704B41,Morro Jable,35015.0,Pájara,"PEATONAL LAS GAVIOTAS, 3",,,-14.351209,28.050067,esvz96mg2x,563762.03,3102918.33,39.0,126.0
492.0,APARTAMENTOS CASABLANCA,ALOJAMIENTOS,A2,5510_L6,Apartamentos,2,2 Estrellas,ES704,Fuerteventura,ES704B4,Jandía,ES704B41,Morro Jable,35015.0,Pájara,"AVENIDA DEL FARO , 6",,,-14.353718,28.0518,esvz96evw4,563514.42,3103109.01,9.0,18.0
493.0,FERGUS CACTUS GARDEN,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES704,Fuerteventura,ES704B4,Jandía,ES704B41,Morro Jable,35015.0,Pájara,CALLE LAS AFORTUNADAS S/N,,,-14.338509,28.049779,esvz9dr1b9,565010.36,3102893.14,150.0,300.0
494.0,APARTAMENTOS VILLA FLORIDA,ALOJAMIENTOS,A3,5510_L6,Apartamentos,3,3 Estrellas,ES704,Fuerteventura,ES704B1,Caleta de Fuste,ES704B10,Caleta de Fuste,35003.0,Antigua,"CALLE JUAN RAMON SOTO MORALES, 17",,,-13.85789,28.399574,etn1s9uzxb,611882.28,3141996.93,66.0,132.0
