fid,etiqueta,granularidad,cod_tipocat,cod_tipo,nom_tipo,cod_categor,nom_categor,gcd_isla,nom_isla,gcd_entitur,nom_entitur,gcd_nucltur,nom_nucltur,gcd_municipio,nom_municipio,direccion,prc_habita,prc_plazas,longitud,latitud,geohash,utm_x,utm_y,num_habitaciones,num_plazas
351.0,APARTAMENTOS LAS MOZAS,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,"CARRETERA PLAYA DEL INGLES, S/N",,,-17.343454,28.095706,esgxv6dvk5,269753.61,3110022.61,23.0,67.0
352.0,RESIDENCIAL EL LLANO,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,"CALLE EL PESCUESITO, 1",,,-17.33485,28.085323,esgxv8c0ue,270577.13,3108855.61,50.0,116.0
353.0,APARTAMENTOS BALCON CANARIO_I,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,"PASEO LAS PALMERAS, 3",,,-17.342442,28.095322,esgxv6ee5g,269852.25,3109978.13,3.0,6.0
354.0,CHIJERE FARO DEL INGLÉS,ALOJAMIENTOS,A2,5510_L6,Apartamentos,2,2 Estrellas,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38049.0,Valle Gran Rey,"CARRETERA PLAYA DEL INGLÉS,15",,,-17.345439,28.096757,esgxv6c7mz,269560.77,3110142.85,10.0,20.0
355.0,HOTEL SONIA,ALOJAMIENTOS,H1,5510_L1,Hotel,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38050.0,Vallehermoso,PLAZA CHIPUDE,,,-17.281916,28.109572,esgxytpwnh,275830.43,3111444.29,7.0,10.0
356.0,HOTEL ARGAYALL,ALOJAMIENTOS,H1,5510_L1,Hotel,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38050.0,Vallehermoso,"PLAYA DE ARGAGA, S/N.",,,-17.28192,28.109569,esgxytpwn5,275830.03,3111443.97,9.0,18.0
358.0,PENSION CASA  AMAYA,ALOJAMIENTOS,H1,5510_L1,Hotel,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38050.0,Vallehermoso,"PLAZA DE LA CONSTITUCIÓN, 2",,,-17.266498,28.179178,et58r1fgt7,277489.52,3119130.09,5.0,8.0
359.0,APARTAMENTOS MESA,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38050.0,Vallehermoso,CALLE ALOJERA S/N,,,-17.334625,28.16445,et58jx1mcf,270767.78,3117624.72,4.0,9.0
360.0,HOTEL RURAL TRIANA,ALOJAMIENTOS,H0,5510_L1,Hotel,0,Categoría única,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38050.0,Vallehermoso,"CALLE TRIANA, Nº 30",,,-17.26582,28.17772,et58r1e7j5,277553.08,3118967.26,11.0,19.0
1221.0,PENSION LA GAVIOTA,ALOJAMIENTOS,H2,5510_L5,Hotel,2,2 Estrellas,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38003.0,Alajeró,"AVDA. MARITIMA, 35",,,-17.197095,28.028645,esgz2wmqww,284003.46,3102322.23,10.0,20.0
1222.0,APARTAMENTOS CASANOVA I,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38003.0,Alajeró,AVENIDA MARÍTIMA DE PLAYA SANTIAGO,,,-17.195481,28.029289,esgz2wwdkq,284163.46,3102390.74,6.0,12.0
1223.0,APARTAMENTOS PARADA,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38003.0,Alajeró,CALLE CUEVA HONDA.- PYA. SANTIAGO,,,-17.196591,28.029233,esgz2wtf47,284054.19,3102386.5,2.0,4.0
1224.0,APARTAMENTOS TAPAHUGA,ALOJAMIENTOS,A3,5510_L6,Apartamentos,3,3 Estrellas,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38003.0,Alajeró,AVENIDA MARITIMA.- PYA. SANTIAGO,,,-17.198189,28.028081,esgz2wkemh,283894.75,3102261.66,30.0,60.0
1225.0,APARTAMENTOS SANTA  ANA,ALOJAMIENTOS,A2,5510_L6,Apartamentos,2,2 Estrellas,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38003.0,Alajeró,LAS TRINCHERAS S/N,,,-17.199863,28.027224,esgz2w5qqj,283728.42,3102169.66,13.0,33.0
1228.0,APARTAMENTOS EL BALCON DE SANTA ANA,ALOJAMIENTOS,A2,5510_L6,Apartamentos,2,2 Estrellas,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38003.0,Alajeró,"LAS TRINCHERAS, PLAYA SANTIAGO",,,-17.200655,28.025699,esgz2tfve8,283647.48,3102002.06,102.0,334.0
1229.0,APARTAMENTOS LA BANDA,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38003.0,Alajeró,"CALLE LA BANDA, PLAYA DE SANTIAGO",,,-17.198255,28.031449,esgz2wux58,283894.99,3102635.03,4.0,8.0
1230.0,APARTAMENTOS MARTELL,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES706B0,La Gomera,ES706B00,La Gomera,38003.0,Alajeró,"CALLE SANTIAGO APOSTOL, S/N",,,-17.198437,28.030901,esgz2wu7z6,283876.0,3102574.62,5.0,12.0
,APARTAMENTOS SEBAS,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES700B9,Islas de Canarias sin entidades,ES700B99,Islas de Canarias sin núcleos turísticos,38036.0,San Sebastián de La Gomera,TECINA,Menor de 20 apartamentos,Menor de 50 plazas,-17.190283,28.036548,esgz2zfktr,284689.05,3103186.02,,
,APARTAMENTOS SIXTO,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES700B9,Islas de Canarias sin entidades,ES700B99,Islas de Canarias sin núcleos turísticos,38049.0,Valle Gran Rey,"CALLE EL PALMAR, S/N",Menor de 20 apartamentos,Menor de 50 plazas,-17.333557,28.082967,esgxv8654u,270699.19,3108592.09,,
,APARTAMENTOS SUR,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES700B9,Islas de Canarias sin entidades,ES700B99,Islas de Canarias sin núcleos turísticos,38049.0,Valle Gran Rey,CARRETERA PLAYA DEL INGLÉS,Menor de 20 apartamentos,Menor de 50 plazas,-17.345279,28.096581,esgxv6cd3w,269576.16,3110122.99,,
,APARTAMENTOS BARRERA,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES700B9,Islas de Canarias sin entidades,ES700B99,Islas de Canarias sin núcleos turísticos,38049.0,Valle Gran Rey,CALLE EL PESCUESITO,Menor de 20 apartamentos,Menor de 50 plazas,-17.333684,28.085162,esgxv89zzv,270691.41,3108835.55,,
,APARTAMENTOS TAPAHUGA,ALOJAMIENTOS,A3,5510_L6,Apartamentos,3,3 Estrellas,ES706,La Gomera,ES700B9,Islas de Canarias sin entidades,ES700B99,Islas de Canarias sin núcleos turísticos,38003.0,Alajeró,AVENIDA MARITIMA.- PYA. SANTIAGO,De 20 a 39 apartamentos,De 50 a 119 plazas,-17.198017,28.028127,esgz2wkg9j,283911.8,3102266.44,,
,APARTAMENTOS BELLA VISTA,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES700B9,Islas de Canarias sin entidades,ES700B99,Islas de Canarias sin núcleos turísticos,38049.0,Valle Gran Rey,"CALLE EL ANCON, 16",Menor de 20 apartamentos,Menor de 50 plazas,-17.33593,28.096432,esgxvdb3ed,270494.59,3110088.8,,
,APARTAMENTOS ULISES,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES700B9,Islas de Canarias sin entidades,ES700B99,Islas de Canarias sin núcleos turísticos,38049.0,Valle Gran Rey,VUELTAS,Menor de 20 apartamentos,Menor de 50 plazas,-17.33369,28.083709,esgxv83zrw,270687.72,3108674.56,,
,APARTAMENTOS VERA,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES700B9,Islas de Canarias sin entidades,ES700B99,Islas de Canarias sin núcleos turísticos,38003.0,Alajeró,AVENIDA MARITIMA.- PYA . SANTIAGO,Menor de 20 apartamentos,Menor de 50 plazas,-17.197715,28.028277,esgz2wmh81,283941.74,3102282.49,,
,APARTAMENTOS VERONICA,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES700B9,Islas de Canarias sin entidades,ES700B99,Islas de Canarias sin núcleos turísticos,38049.0,Valle Gran Rey,LAS ORIJAMAS,Menor de 20 apartamentos,Menor de 50 plazas,-17.331913,28.098613,esgxve5q31,270894.1,3110323.01,,
,APARTAMENTOS VIDAL,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES700B9,Islas de Canarias sin entidades,ES700B99,Islas de Canarias sin núcleos turísticos,38049.0,Valle Gran Rey,"CALLE ABISINA, 6-8",Menor de 20 apartamentos,Menor de 50 plazas,-17.334864,28.083183,esgxv83hkk,270571.19,3108618.45,,
,APARTAMENTOS VIDAL II,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES700B9,Islas de Canarias sin entidades,ES700B99,Islas de Canarias sin núcleos turísticos,38049.0,Valle Gran Rey,CALLE ABISINIA S/N,Menor de 20 apartamentos,Menor de 50 plazas,-17.334861,28.083137,esgxv83hhk,270571.38,3108613.35,,
,APARTAMENTOS VIGIA DEL MAR,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES700B9,Islas de Canarias sin entidades,ES700B99,Islas de Canarias sin núcleos turísticos,38049.0,Valle Gran Rey,LOMO VUELTAS Nº 6,Menor de 20 apartamentos,Menor de 50 plazas,-17.333851,28.084294,esgxv89fgg,270673.12,3108739.65,,
,APARTAMENTOS VISTAMAR,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES700B9,Islas de Canarias sin entidades,ES700B99,Islas de Canarias sin núcleos turísticos,38049.0,Valle Gran Rey,"CALLE LA PLAYA DEL INGLES , 1",Menor de 20 apartamentos,Menor de 50 plazas,-17.342805,28.09517,esgxv6e65r,269816.23,3109962.02,,
,APARTAMENTOS WILLIAM,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES700B9,Islas de Canarias sin entidades,ES700B99,Islas de Canarias sin núcleos turísticos,38049.0,Valle Gran Rey,"CALLE EL PESCUESITO, 5",Menor de 20 apartamentos,Menor de 50 plazas,-17.334207,28.085182,esgxv8c859,270640.02,3108838.73,,
,APARTAMENTOS YASMINA,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES700B9,Islas de Canarias sin entidades,ES700B99,Islas de Canarias sin núcleos turísticos,38049.0,Valle Gran Rey,"CALLE LOMO DE VUELTAS, 5",Menor de 20 apartamentos,Menor de 50 plazas,-17.333825,28.085001,esgxv89yux,270677.18,3108817.98,,
,APARTAMENTOS YENAY,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES700B9,Islas de Canarias sin entidades,ES700B99,Islas de Canarias sin núcleos turísticos,38049.0,Valle Gran Rey,"CALLE ITALIA, 22",Menor de 20 apartamentos,Menor de 50 plazas,-17.333513,28.083758,esgxv86pez,270705.22,3108679.61,,
,APARTAMENTOS YUREMAR,ALOJAMIENTOS,A2,5510_L6,Apartamentos,2,2 Estrellas,ES706,La Gomera,ES700B9,Islas de Canarias sin entidades,ES700B99,Islas de Canarias sin núcleos turísticos,38049.0,Valle Gran Rey,"CALLE ITALIA 1, LAS VUELTAS",Menor de 20 apartamentos,Menor de 50 plazas,-17.3336,28.082948,esgxv8651b,270694.96,3108590.05,,
,APARTAMENTOS BELLAVISTA GOMERA,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES700B9,Islas de Canarias sin entidades,ES700B99,Islas de Canarias sin núcleos turísticos,38036.0,San Sebastián de La Gomera,"SANTA ANA LAGUNA SANTIAGO, S/N",Menor de 20 apartamentos,Menor de 50 plazas,-17.194181,28.032939,esgz2xpxdw,284298.56,3102792.92,,
,APARTHOTEL COELLO,ALOJAMIENTOS,H2,5510_L1,Hotel,2,2 Estrellas,ES706,La Gomera,ES700B9,Islas de Canarias sin entidades,ES700B99,Islas de Canarias sin núcleos turísticos,38050.0,Vallehermoso,CALLE GUILLERMO ASCANIO,Menor de 50 habitaciones,Menor de 100 plazas,-17.265316,28.180384,et58r45f8u,277608.04,3119261.54,,
,APARTHOTEL PLAYA CALERA,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES706,La Gomera,ES700B9,Islas de Canarias sin entidades,ES700B99,Islas de Canarias sin núcleos turísticos,38049.0,Valle Gran Rey,"CALLE PUNTA CALERA, 2",De 50 a 149 habitaciones,De 100 a 349 plazas,-17.343749,28.095282,esgxv6ddvk,269723.74,3109976.12,,
,APARTAMENTOS BELLO,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES700B9,Islas de Canarias sin entidades,ES700B99,Islas de Canarias sin núcleos turísticos,38049.0,Valle Gran Rey,"PASEO LAS PALMERAS, 8",Menor de 20 apartamentos,Menor de 50 plazas,-17.342648,28.095889,esgxv6eqrj,269833.24,3110041.39,,
,APARTAMENTOS BERTA,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES700B9,Islas de Canarias sin entidades,ES700B99,Islas de Canarias sin núcleos turísticos,38049.0,Valle Gran Rey,"CALLE LAS VULETAS, 16",Menor de 20 apartamentos,Menor de 50 plazas,-17.334398,28.084383,esgxv897rk,270619.51,3108750.57,,
,APARTAMENTOS ABRAHAM,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES700B9,Islas de Canarias sin entidades,ES700B99,Islas de Canarias sin núcleos turísticos,38049.0,Valle Gran Rey,"CALLE ITALIA,  3",Menor de 20 apartamentos,Menor de 50 plazas,-17.33358,28.08362,esgxv86nfq,270698.32,3108664.49,,
,APARTAMENTOS BERTIN,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES700B9,Islas de Canarias sin entidades,ES700B99,Islas de Canarias sin núcleos turísticos,38036.0,San Sebastián de La Gomera,LAGUNA SANTIAGO,Menor de 20 apartamentos,Menor de 50 plazas,-17.194613,28.033116,esgz2xr28r,284256.44,3102813.32,,
,HOTEL AMAYA,ALOJAMIENTOS,H1,5510_L1,Hotel,1,1 Estrella,ES706,La Gomera,ES700B9,Islas de Canarias sin entidades,ES700B99,Islas de Canarias sin núcleos turísticos,38050.0,Vallehermoso,CALLE EL PASO,Menor de 50 habitaciones,Menor de 100 plazas,-17.266452,28.179153,et58r1fgqw,277493.97,3119127.18,,
,HOTEL ARGAYALL,ALOJAMIENTOS,H1,5510_L1,Hotel,1,1 Estrella,ES706,La Gomera,ES700B9,Islas de Canarias sin entidades,ES700B99,Islas de Canarias sin núcleos turísticos,38050.0,Vallehermoso,"PLAYA DE ARGAGA, S/N.",Menor de 50 habitaciones,Menor de 100 plazas,-17.28192,28.109569,esgxytpwn5,275830.05,3111444.0,,
,HOTEL CANDELARIA,ALOJAMIENTOS,H1,5510_L1,Hotel,1,1 Estrella,ES706,La Gomera,ES700B9,Islas de Canarias sin entidades,ES700B99,Islas de Canarias sin núcleos turísticos,38049.0,Valle Gran Rey,VUELTAS,Menor de 50 habitaciones,Menor de 100 plazas,-17.333217,28.08342,esgxv86mfb,270733.58,3108641.6,,
,HOTEL COLON,ALOJAMIENTOS,H2,5510_L1,Hotel,2,2 Estrellas,ES706,La Gomera,ES700B9,Islas de Canarias sin entidades,ES700B99,Islas de Canarias sin núcleos turísticos,38036.0,San Sebastián de La Gomera,CALLE DEL MEDIO 59,Menor de 50 habitaciones,Menor de 100 plazas,-17.112032,28.0933,esgzfd5rkf,292492.47,3109339.32,,
,HOTEL EL CARMEN,ALOJAMIENTOS,H1,5510_L1,Hotel,1,1 Estrella,ES706,La Gomera,ES700B9,Islas de Canarias sin entidades,ES700B99,Islas de Canarias sin núcleos turísticos,38003.0,Alajeró,PLAYA SANTIAGO,Menor de 50 habitaciones,Menor de 100 plazas,-17.198239,28.028052,esgz2wke5z,283889.81,3102258.49,,
,APARTAMENTOS CABELLOS,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES700B9,Islas de Canarias sin entidades,ES700B99,Islas de Canarias sin núcleos turísticos,38049.0,Valle Gran Rey,"CALLE LAS VUELTAS, S/N",Menor de 20 apartamentos,Menor de 50 plazas,-17.334376,28.083446,esgxv83mzv,270619.74,3108646.65,,
,HOTEL FINCA EL CABRITO (LILI GOMERA),ALOJAMIENTOS,H2,5510_L1,Hotel,2,2 Estrellas,ES706,La Gomera,ES700B9,Islas de Canarias sin entidades,ES700B99,Islas de Canarias sin núcleos turísticos,38036.0,San Sebastián de La Gomera,"CALLE EL CABRITO, S/N.",Menor de 50 habitaciones,Menor de 100 plazas,-17.144407,28.06451,esgz9ugzd7,289254.56,3106204.52,,
,HOTEL GOMERA,ALOJAMIENTOS,H1,5510_L1,Hotel,1,1 Estrella,ES706,La Gomera,ES700B9,Islas de Canarias sin entidades,ES700B99,Islas de Canarias sin núcleos turísticos,38036.0,San Sebastián de La Gomera,"CALLE DEL MEDIO, 33",Menor de 50 habitaciones,Menor de 100 plazas,-17.111252,28.092203,esgzfd5byy,292567.07,3109216.45,,
,HOTEL GRAN REY,ALOJAMIENTOS,H3,5510_L1,Hotel,3,3 Estrellas,ES706,La Gomera,ES700B9,Islas de Canarias sin entidades,ES700B99,Islas de Canarias sin núcleos turísticos,38049.0,Valle Gran Rey,"AVENIDA MARITIMA 1, LA PUNTILLA",De 50 a 149 habitaciones,De 100 a 349 plazas,-17.338942,28.08916,esgxv3qpjq,270183.07,3109288.54,,
,HOTEL HESPERIDES,ALOJAMIENTOS,H2,5510_L1,Hotel,2,2 Estrellas,ES706,La Gomera,ES700B9,Islas de Canarias sin entidades,ES700B99,Islas de Canarias sin núcleos turísticos,38036.0,San Sebastián de La Gomera,"CALLE RUIZ DE PADRON, 42",Menor de 50 habitaciones,Menor de 100 plazas,-17.111289,28.091465,esgzf9guwh,292561.96,3109134.7,,
,HOTEL JARDIN CONCHA,ALOJAMIENTOS,H1,5510_L1,Hotel,1,1 Estrella,ES706,La Gomera,ES700B9,Islas de Canarias sin entidades,ES700B99,Islas de Canarias sin núcleos turísticos,38049.0,Valle Gran Rey,CALLE LA ORQUIDEA Nº 3,Menor de 50 habitaciones,Menor de 100 plazas,-17.336074,28.095689,esgxvd8m20,270478.9,3110006.75,,
,HOTEL JARDIN TECINA,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES706,La Gomera,ES700B9,Islas de Canarias sin entidades,ES700B99,Islas de Canarias sin núcleos turísticos,38036.0,San Sebastián de La Gomera,LOMADA S/N,300 o más habitaciones,650 o más plazas,-17.189275,28.030819,esgz2yg5kg,284776.77,3102549.26,,
,HOTEL LAS JORNADAS,ALOJAMIENTOS,H1,5510_L1,Hotel,1,1 Estrella,ES706,La Gomera,ES700B9,Islas de Canarias sin entidades,ES700B99,Islas de Canarias sin núcleos turísticos,38049.0,Valle Gran Rey,PLAYA LA CALERA,Menor de 50 habitaciones,Menor de 100 plazas,-17.341693,28.09479,esgxv6s0j2,269924.71,3109917.72,,
,HOTEL LAS VUELTAS,ALOJAMIENTOS,H1,5510_L1,Hotel,1,1 Estrella,ES706,La Gomera,ES700B9,Islas de Canarias sin entidades,ES700B99,Islas de Canarias sin núcleos turísticos,38049.0,Valle Gran Rey,VUELTAS,Menor de 50 habitaciones,Menor de 100 plazas,-17.333618,28.082372,esgxv84p9m,270691.96,3108526.28,,
,HOTEL MEDINA HERNÁNDEZ,ALOJAMIENTOS,H1,5510_L1,Hotel,1,1 Estrella,ES706,La Gomera,ES700B9,Islas de Canarias sin entidades,ES700B99,Islas de Canarias sin núcleos turísticos,38050.0,Vallehermoso,PZA. DE LA CONSTITUCIÓN,Menor de 50 habitaciones,Menor de 100 plazas,-17.266401,28.179517,et58r1fvxd,277499.78,3119167.45,,
,HOTEL PARADA,ALOJAMIENTOS,H1,5510_L1,Hotel,1,1 Estrella,ES706,La Gomera,ES700B9,Islas de Canarias sin entidades,ES700B99,Islas de Canarias sin núcleos turísticos,38049.0,Valle Gran Rey,CALLE EL CAIDERO,Menor de 50 habitaciones,Menor de 100 plazas,-17.335202,28.095042,esgxvd8ckx,270563.2,3109933.44,,
,HOTEL PLAYAMAR,ALOJAMIENTOS,H2,5510_L1,Hotel,2,2 Estrellas,ES706,La Gomera,ES700B9,Islas de Canarias sin entidades,ES700B99,Islas de Canarias sin núcleos turísticos,38049.0,Valle Gran Rey,"PASEO LAS PALMERAS, 8",Menor de 50 habitaciones,Menor de 100 plazas,-17.343168,28.096828,esgxv6g5fu,269784.16,3110146.4,,
,APARTAMENTOS CANARIAS,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES700B9,Islas de Canarias sin entidades,ES700B99,Islas de Canarias sin núcleos turísticos,38036.0,San Sebastián de La Gomera,RUIZ DE PADRON Nº 3,Menor de 20 apartamentos,Menor de 50 plazas,-17.110857,28.090679,esgzf9u204,292602.87,3109046.81,,
,APARTAMENTOS CANARIO,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES700B9,Islas de Canarias sin entidades,ES700B99,Islas de Canarias sin núcleos turísticos,38049.0,Valle Gran Rey,"CALLE BORBALAN, 8",Menor de 20 apartamentos,Menor de 50 plazas,-17.335476,28.088959,esgxv92wn1,270523.29,3109259.71,,
,HOTEL SONIA,ALOJAMIENTOS,H1,5510_L1,Hotel,1,1 Estrella,ES706,La Gomera,ES700B9,Islas de Canarias sin entidades,ES700B99,Islas de Canarias sin núcleos turísticos,38050.0,Vallehermoso,CHIPUDE,Menor de 50 habitaciones,Menor de 100 plazas,-17.281916,28.109572,esgxytpwnh,275830.46,3111444.31,,
,HOTEL SUITE EL PASO,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES706,La Gomera,ES700B9,Islas de Canarias sin entidades,ES700B99,Islas de Canarias sin núcleos turísticos,38003.0,Alajeró,LOS CARDOS S/N,Menor de 50 habitaciones,Menor de 100 plazas,-17.239533,28.059653,esgxxsne3f,279893.34,3105834.57,,
,HOTEL TORRE DEL CONDE,ALOJAMIENTOS,H3,5510_L1,Hotel,3,3 Estrellas,ES706,La Gomera,ES700B9,Islas de Canarias sin entidades,ES700B99,Islas de Canarias sin núcleos turísticos,38036.0,San Sebastián de La Gomera,CALLE RUIZ DE PADRON Nº 19,De 50 a 149 habitaciones,De 100 a 349 plazas,-17.1114,28.091391,esgzf9gu5q,292550.93,3109126.71,,
,HOTEL VALLEHERMOSO,ALOJAMIENTOS,H1,5510_L1,Hotel,1,1 Estrella,ES706,La Gomera,ES700B9,Islas de Canarias sin entidades,ES700B99,Islas de Canarias sin núcleos turísticos,38050.0,Vallehermoso,"CALLE TRIANA, 13",Menor de 50 habitaciones,Menor de 100 plazas,-17.266092,28.178527,et58r1epyf,277528.02,3119057.25,,
,HOTEL VILLA GOMERA,ALOJAMIENTOS,H2,5510_L1,Hotel,2,2 Estrellas,ES706,La Gomera,ES700B9,Islas de Canarias sin entidades,ES700B99,Islas de Canarias sin núcleos turísticos,38036.0,San Sebastián de La Gomera,"CALLE RUIZ DE PADRON, 68",Menor de 50 habitaciones,Menor de 100 plazas,-17.112441,28.093211,esgzfd5ng4,292452.08,3109330.13,,
,APARTAMENTOS CARLOS,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES700B9,Islas de Canarias sin entidades,ES700B99,Islas de Canarias sin núcleos turísticos,38049.0,Valle Gran Rey,"CALLE EL CAIDERO, 18",Menor de 20 apartamentos,Menor de 50 plazas,-17.342346,28.096424,esgxv6g9w1,269864.05,3110100.09,,
,PARADOR DE TURISMO CONDE DE LA GOMERA,ALOJAMIENTOS,H4,5510_L1,Hotel,4,4 Estrellas,ES706,La Gomera,ES700B9,Islas de Canarias sin entidades,ES700B99,Islas de Canarias sin núcleos turísticos,38036.0,San Sebastián de La Gomera,"CERRO DE LA HORCA, S/N",De 50 a 149 habitaciones,De 100 a 349 plazas,-17.107476,28.091082,esgzf9ydqv,292936.01,3109085.79,,
,PENSION COLOMBINA,ALOJAMIENTOS,H1,5510_L1,Hotel,1,1 Estrella,ES706,La Gomera,ES700B9,Islas de Canarias sin entidades,ES700B99,Islas de Canarias sin núcleos turísticos,38036.0,San Sebastián de La Gomera,"CALLE RUIZ DE PADRON, 81",Menor de 50 habitaciones,Menor de 100 plazas,-17.113167,28.093828,esgzfd6d6m,292381.94,3109399.73,,
,PENSION CUEVA HONDA,ALOJAMIENTOS,H1,5510_L1,Hotel,1,1 Estrella,ES706,La Gomera,ES700B9,Islas de Canarias sin entidades,ES700B99,Islas de Canarias sin núcleos turísticos,38003.0,Alajeró,PLAYA SANTIAGO,Menor de 50 habitaciones,Menor de 100 plazas,-17.197799,28.028542,esgz2wkyn4,283934.05,3102312.02,,
,PENSION LA CASTELLANA,ALOJAMIENTOS,H1,5510_L1,Hotel,1,1 Estrella,ES706,La Gomera,ES700B9,Islas de Canarias sin entidades,ES700B99,Islas de Canarias sin núcleos turísticos,38021.0,Hermigua,"CALLE LA CASTELLANA, S/N",Menor de 50 habitaciones,Menor de 100 plazas,-17.191555,28.170463,et5b2b32zd,284831.58,3118028.98,,
,PENSION RAMON,ALOJAMIENTOS,H1,5510_L1,Hotel,1,1 Estrella,ES706,La Gomera,ES700B9,Islas de Canarias sin entidades,ES700B99,Islas de Canarias sin núcleos turísticos,38049.0,Valle Gran Rey,"CALLE  CAÑANA DEL MOLINO, 1",Menor de 50 habitaciones,Menor de 100 plazas,-17.334916,28.096441,esgxvdc1eh,270594.32,3110087.92,,
,APARTAMENTOS CASA ISIDORO,ALOJAMIENTOS,A1,5510_L6,Apartamentos,1,1 Estrella,ES706,La Gomera,ES700B9,Islas de Canarias sin entidades,ES700B99,Islas de Canarias sin núcleos turísticos,38049.0,Valle Gran Rey,LAS ROSITAS.-LOMO DEL RIEGO,Menor de 20 apartamentos,Menor de 50 plazas,-17.335486,28.092498,esgxvd0dtv,270529.9,3109652.05,,
,PENSION VICTOR,ALOJAMIENTOS,H1,5510_L1,Hotel,1,1 Estrella,ES706,La Gomera,ES700B9,Islas de Canarias sin entidades,ES700B99,Islas de Canarias sin núcleos turísticos,38036.0,San Sebastián de La Gomera,"CALLE DEL MEDIO, 23",Menor de 50 habitaciones,Menor de 100 plazas,-17.110959,28.091703,esgzf9unjb,292594.83,3109160.49,,
